"t_us","t_s","weight_raw_kg","offset_raw_kg","weight_adj_kg","weight_raw_N","weight_adj_N"
4366049,4.366049,10.9493618011475,0,10.9493618011475,107.376558907223,107.376558907223
4377522,4.377522,11.0210208892822,0,11.0210208892822,108.07929450388,108.07929450388
4388996,4.388996,11.097393989563,0,11.097393989563,108.828258767748,108.828258767748
4400468,4.400468,11.1917924880981,0,11.1917924880981,109.753991803408,109.753991803408
4411939,4.411939,11.3066883087158,0,11.3066883087158,110.880734902668,110.880734902668
4423409,4.423409,11.4689321517944,0,11.4689321517944,112.471803486395,112.471803486395
4434880,4.43488,11.6596755981445,0,11.6596755981445,114.342357704544,114.342357704544
4446351,4.446351,11.859395980835,0,11.859395980835,116.300945595455,116.300945595455
4469295,4.469295,12.225100517273,0,12.225100517273,119.887281987715,119.887281987715
4480766,4.480766,12.3953485488892,0,12.3953485488892,121.556844846964,121.556844846964
4492236,4.492236,12.630898475647,0,12.630898475647,123.866800536203,123.866800536203
4503707,4.503707,12.878565788269,0,12.878565788269,126.295587187529,126.295587187529
4515179,4.515179,13.0601835250854,0,13.0601835250854,128.076648766279,128.076648766279
4526649,4.526649,13.1807632446289,0,13.1807632446289,129.25913187294,129.25913187294
4538122,4.538122,13.2864580154419,0,13.2864580154419,130.295643497133,130.295643497133
4549593,4.549593,13.3689641952515,0,13.3689641952515,131.104752725363,131.104752725363
4561064,4.561064,13.4519939422607,0,13.4519939422607,131.918996393871,131.918996393871
4572534,4.572534,13.4724893569946,0,13.4724893569946,132.119987752771,132.119987752771
4584004,4.584004,13.3818302154541,0,13.3818302154541,131.230925282383,131.230925282383
4595475,4.595475,13.1134424209595,0,13.1134424209595,128.598940117502,128.598940117502
4606946,4.606946,12.6900663375854,0,12.6900663375854,124.447039049482,124.447039049482
4618417,4.618417,12.3063344955444,0,12.3063344955444,120.683915180731,120.683915180731
4629888,4.629888,11.9615745544434,0,11.9615745544434,117.302975104332,117.302975104332
4652831,4.652831,10.863862991333,0,10.863862991333,106.538102003956,106.538102003956
